Target,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,CAT
331.4,10294,2944,1346,1.5,6,3,1,0,1,1,No
284,6035,2106,1320,2,7,3,1,1,1,0,No
282.7,4565,2416,1220,2,6,3,1,0,1,0,No
246.8,5963,2160,1008,1,5,3,1,0,1,0,No
290.3,6364,2136,1726,1,6,3,1,1,1,0,No
301.8,5090,2525,1120,1,7,4,1,1,1,0,No
311.2,9551,2508,1306,1.5,6,2,1,1,1,1,Some
299.1,4772,2652,1584,2,6,3,1,0,1,0,No
353.8,19264,2634,1306,1.5,6,3,1,1,1,1,No
290,4050,2548,1176,1,5,4,1,1,1,1,No
289.2,4501,2520,1313,1.5,6,3,2,0,1,1,No
293.9,6008,3041,1557,1.5,6,2,1,1,1,0,No
346.6,4500,1920,960,1,7,4,2,0,1,1,No
314.2,6998,2494,1536,2,7,3,3,0,1,1,Yes
280.7,6077,2097,1726,1,6,3,1,1,1,0,No
298.6,6000,2280,1682,1,6,3,1,1,1,0,No
327.9,10759,2756,1469,1.5,6,2,1,1,1,0,No
442.2,4459,2418,1469,2,7,3,2,1,1,1,No
232.5,2426,2398,1233,1.5,6,3,1,0,1,0,No
302.2,4283,1769,1104,2,5,3,1,1,1,0,No
298.2,4251,2384,1320,1.5,6,3,2,0,1,1,Some
317,5963,2184,1008,1,7,3,1,1,1,0,No
304.8,6035,2160,1726,1,8,3,1,1,1,2,No
281.7,4272,1669,1104,2,5,3,1,1,1,0,No
216.2,3337,2358,1223,1.5,6,3,1,0,1,0,No
302.2,13149,2352,1134,1,5,2,1,0,1,1,No
356.8,17604,3136,1714,1.5,5,3,2,0,1,1,No
317.8,11250,2566,1244,1,6,3,1,1,1,1,No
295.7,4220,2392,1056,1,6,3,1,0,1,1,No
249.2,7103,2544,1075,1,6,3,1,0,1,1,No
314.8,6077,2232,1726,1,7,3,1,1,2,1,No
220.4,2644,1730,1063,2,6,3,1,1,1,0,No
251,2961,1633,882,1.5,4,2,1,0,1,0,Yes
280.8,3158,2175,1868,1,8,3,1,1,1,0,No
329.9,8858,2436,1726,1,7,3,1,1,1,2,No
345.6,6000,2328,1487,1,7,4,2,0,1,0,Yes
244.2,1358,2576,1598,2,8,1,2,0,1,0,No
261.1,3958,2518,1161,1,5,2,1,0,1,1,No
314.1,10641,2136,1008,1,6,3,1,1,2,0,No
288.4,4000,2899,1352,1,7,2,1,1,1,0,No
258.5,4000,2622,1260,1,6,3,1,1,1,0,No
269.1,4351,1889,912,1,6,3,1,1,1,0,No
395.2,4203,2336,1448,2,7,3,2,1,1,1,No
333.8,11844,2160,1726,1,6,3,1,1,1,0,No
290.2,5963,2164,1008,1,7,3,1,1,1,1,No
276.7,6035,2160,1247,1,7,4,1,1,1,0,No
362,4072,3241,1591,1.5,7,4,2,0,1,0,Yes
301.2,3200,2264,1859,1,5,3,1,0,1,0,No
285.2,8245,2569,1306,1.5,7,3,2,0,1,1,Yes
352.7,7649,2730,1280,1,7,4,1,1,2,1,Some
325.2,6014,2832,1728,2,7,3,2,0,1,1,No
437.9,8861,5356,2953,2,11,4,2,0,1,0,Some
313.3,6077,2172,1726,1,7,3,1,1,1,0,No
338.7,8815,2256,1726,1,7,3,2,0,2,0,No
276.9,4254,2100,1404,1,5,3,1,1,1,0,Some
280.3,2845,3100,1761,1.5,8,5,2,0,1,0,Yes
275.7,6000,2080,1487,1,6,3,1,1,1,0,No
281.7,4204,2232,1042,1,6,2,1,0,1,1,No
283.1,4910,2520,1440,2,5,3,1,1,1,0,No
277.6,6750,2592,936,1,4,1,1,0,1,0,No
307.1,7532,2898,1726,1,6,2,2,0,1,0,No
307.8,4117,2641,1537,2,7,4,1,1,1,1,No
295.6,1237,3039,1908,2,7,4,1,2,1,1,No
370.5,11617,2868,2343,1,6,3,1,1,1,0,No
316.2,5401,2478,1488,2,7,3,1,1,1,0,No
300.4,6044,2093,1870,1,5,3,1,0,1,0,No
285.3,4803,3280,2196,2,8,3,2,0,1,0,No
290.2,9387,2490,1306,1.5,7,3,1,1,1,1,Some
296.7,5935,2013,1320,2,6,3,1,1,1,0,No
312.3,6035,2160,1726,1,10,3,1,1,1,0,No
366.8,9359,2848,2390,1,10,5,1,1,1,1,Some
362.3,5726,2706,1883,1.5,8,4,1,2,1,1,No
246,6202,1964,982,1,5,3,1,0,1,1,No
360.8,7285,2224,2168,1,6,3,2,1,2,1,No
315.4,4342,2916,1596,2,7,4,1,1,1,1,No
286.3,5877,2052,1726,1,5,3,2,0,1,0,No
286.8,4032,2586,1190,1,8,4,1,0,1,0,No
314.3,4162,2556,1354,1.5,6,3,2,0,1,1,No
276.7,4548,2287,1367,2,6,3,1,1,1,1,Some
322.3,7999,2016,1008,1,9,4,1,1,2,0,No
433.1,6102,2308,2135,1,6,3,1,1,1,1,No
270.7,4858,2177,1008,1,7,3,1,1,1,2,No
393.1,6000,2600,1908,1,8,3,2,0,1,1,Yes
287,4000,2406,1188,1,5,3,1,0,1,1,No
324.1,5099,2597,1577,2,7,4,2,1,1,0,No
316.2,6750,3541,1528,1,7,3,1,1,1,1,No
284.6,6071,2136,1487,1,6,2,1,0,1,2,No
292.1,7444,2268,1487,1,5,3,1,0,1,0,Yes
316.2,10566,2252,1726,1,5,3,1,1,1,0,No
335.6,18670,3010,1474,1.5,7,3,2,0,1,1,No
299.1,5950,2096,1966,1,9,3,1,1,1,2,No
463.9,4478,3864,2138,2.5,7,4,2,1,1,0,No
350.9,5857,2740,1849,1.5,8,3,1,2,1,1,No
326.3,6035,2040,1692,1,6,3,1,1,1,0,Some
355.8,8526,2068,1726,1,9,3,2,0,2,0,No
273.9,4207,2480,1123,1,5,3,1,0,1,1,No
312.5,3718,2379,1560,2,7,4,1,1,1,1,No
360.6,6761,2258,1836,1,7,3,1,1,1,0,No
380.6,6505,2356,1670,1,7,3,2,0,1,2,No
377.5,5494,2750,1820,2,8,4,2,0,1,0,Some
284.3,6000,2136,1726,1,6,3,1,1,1,0,No
250.2,3630,2564,1081,1,6,2,1,0,1,0,No
315.3,4434,2156,1350,2,8,3,1,1,1,0,No
310,6000,2088,1521,1,7,3,1,1,1,0,No
297.9,4000,2352,1104,1,8,4,2,0,1,0,No
176.9,1037,2520,1680,2,6,3,1,0,1,0,No
326.7,12568,3230,1747,1.5,11,4,1,1,1,2,No
370.3,6091,2868,1589,1.5,7,4,2,1,1,0,No
316.6,6012,2244,1320,2,6,3,1,1,1,0,No
324.9,5668,2124,1487,1,7,4,2,0,2,0,No
325.9,5992,2904,1566,1.5,8,3,2,1,1,1,No
288,3417,2520,1306,1.5,6,3,1,1,1,1,No
257.7,4252,2451,1123,1,6,3,1,0,1,1,No
309.6,6380,2266,1726,1,7,3,1,1,2,0,No
321.8,5264,2664,1481,1.5,8,3,1,1,1,1,Some
343.1,6000,2196,2048,1,8,4,2,0,2,2,Yes
270.3,3166,2647,1128,1,6,3,1,0,1,1,No
309.9,9861,2048,1350,1,6,2,1,1,1,0,No
274.2,10539,2528,1170,1,6,2,1,1,1,2,No
314.2,4331,2438,1110,1,6,3,1,1,1,1,Yes
333.5,6104,2328,1268,1.5,8,4,2,0,1,0,Yes
262.3,9358,2244,1432,2,7,3,1,0,1,1,No
397.2,7998,2229,1726,1,6,3,1,1,1,1,No
315.6,7038,2563,1726,1,5,3,1,1,1,0,No
289.2,6000,2096,1247,1,7,3,1,0,1,0,No
329.8,4477,2040,1368,2,7,4,1,1,2,1,No
412,8919,3190,2509,1.5,7,4,1,1,1,1,No
288.3,6000,2088,1692,1,8,3,1,1,1,0,No
309.5,5554,2432,1354,1.5,7,3,2,0,1,0,No
265.3,4297,2496,1354,1.5,6,3,1,0,1,1,No
275.3,4905,2926,1469,1.5,6,2,1,1,1,0,No
283,3108,2616,1109,1,6,3,2,0,1,1,Yes
328.4,11081,2272,1726,1,6,3,1,0,2,0,Some
313.4,6000,2196,1726,1,6,3,1,1,1,0,No
282.1,6212,2720,1469,1.5,4,1,1,0,1,0,No
336.3,6131,2585,1479,1.5,7,3,2,0,1,1,No
171.8,2313,1862,754,1,5,2,1,0,1,0,No
231.1,5657,2160,1080,1,5,3,1,0,1,1,No
301.2,3200,3128,1506,1.5,7,3,1,1,1,0,No
420.7,8501,2664,1620,2,7,3,2,1,1,1,No
293.8,4357,2830,1302,1,7,3,1,1,1,1,No
301,6000,2280,1715,1,7,3,1,1,2,1,No
354.8,4770,3939,2246,2,9,5,3,0,1,1,No
337.5,5755,2112,1296,2,7,3,2,1,2,2,No
344.1,6557,3039,1613,1.5,6,3,1,1,1,1,No
346.2,4527,2240,1428,2,8,4,1,1,1,1,Yes
262.1,6713,2194,1008,1,6,3,1,0,1,0,No
418.4,7996,2604,1680,2,7,3,2,1,1,1,No
288.4,4500,2104,1726,1,8,3,1,1,1,0,No
289.3,6000,2172,1726,1,6,3,1,1,1,2,No
283.8,3803,2434,1063,1,6,4,2,0,2,0,Some
302.9,5954,2216,1343,1,6,3,1,1,1,0,No
317.6,8565,2160,1726,1,10,5,2,0,2,0,No
338.3,6976,2216,1877,1,8,3,2,0,1,2,No
195.3,4994,2190,1440,2,7,4,1,0,1,0,No
311.9,6612,2107,1487,1,7,3,1,1,2,0,No
314.7,9477,2160,1726,1,7,4,1,1,1,0,No
286.8,4369,2627,1384,1.5,6,3,2,0,1,1,No
353.3,6956,2368,2007,1,7,3,2,0,2,0,No
259.4,4770,2176,1040,1,5,2,1,0,1,0,No
289.2,4970,2742,1469,1.5,7,3,2,0,1,0,No
289.2,6214,2731,1438,1.5,6,3,2,0,1,0,No
336.8,5868,2904,1875,1,8,4,2,0,1,0,No
346.4,4802,2728,2160,2,7,4,2,0,1,0,No
488.2,18515,4449,2511,2,9,3,3,0,1,2,No
314.7,5964,2328,1149,1.5,6,2,1,1,1,0,Some
326.9,6000,2209,1726,1,8,3,1,1,2,0,No
319.9,6025,2085,1726,1,6,3,1,1,1,0,No
460.3,6072,3057,1937,2,8,4,1,1,1,1,No
283.4,3801,2596,1306,1.5,7,3,1,1,1,1,No
318.1,5654,3007,1664,1.5,6,3,1,2,1,1,No
292.8,6470,2156,1726,1,9,3,1,1,1,0,No
263.9,3967,1434,1280,1,6,3,1,0,1,1,No
333.7,10438,2016,1726,1,6,3,1,1,1,0,No
271.6,6073,2131,1343,1,5,2,1,1,1,0,No
315.2,7274,2292,1679,1,7,3,1,1,1,0,No
369.3,4784,3410,2087,2,7,4,2,0,1,1,Yes
324.2,6612,2328,1993,1,7,3,1,1,2,0,No
510.3,10502,3846,3062,1,9,4,3,0,1,0,Yes
350,7140,2313,1881,1,7,3,2,0,1,0,No
360.6,4933,2014,1704,1,7,3,2,0,1,0,No
311.9,5352,2098,1320,2,7,3,1,1,1,1,Yes
297.7,5952,2592,1438,1.5,7,3,2,0,1,0,No
344.6,4000,2474,2076,1,7,3,1,0,1,0,No
260.1,5744,2032,984,1,5,3,1,0,1,0,No
312,5218,2488,1306,1.5,6,3,2,0,1,1,No
326.1,6099,2305,1320,2,8,4,2,1,2,0,No
296.2,4161,2664,1350,2,7,4,1,1,1,1,No
310.3,6111,2148,1726,1,8,4,1,1,2,0,No
290.1,3904,2548,1306,1.5,7,3,2,0,1,1,No
222.5,2589,1516,748,1.5,4,2,1,0,1,0,No
561.8,5832,4331,2846,2,7,3,2,0,1,0,Yes
305,4276,2796,1142,1,7,3,1,1,1,1,Yes
315.3,3828,2700,1460,1.5,6,2,1,1,1,1,No
266.3,2706,2928,1636,2,7,3,2,0,1,0,No
444.6,4851,2957,1680,2,5,3,2,0,1,0,No
287.9,4106,3100,1495,1.5,4,2,1,0,1,1,No
293.3,5563,2233,2129,1,7,3,1,0,1,0,No
333.8,6166,2232,1726,1,7,4,2,0,1,1,Yes
286.2,6067,2592,1438,1.5,9,4,2,0,1,0,No
326.9,9095,2144,1726,1,6,3,1,1,1,0,No
322.9,6612,2847,2086,1,10,4,1,1,1,2,No
352.1,8085,2862,2166,1,6,3,1,1,1,0,No
276.9,6569,2016,1726,1,8,4,1,1,1,0,No
285.2,5202,2352,1306,1.5,6,3,2,0,1,1,No
330.6,5691,2423,1603,1.5,6,3,1,1,1,1,No
272,3200,2856,1872,2,6,3,2,0,1,0,No
298.1,4193,2192,1400,2,7,4,1,1,1,1,No
275.9,4237,2436,1068,1,6,3,1,1,1,1,No
272.1,6408,3544,1494,1,6,3,1,0,1,1,Some
275.2,4598,2140,1088,1,5,3,1,1,1,1,No
299,4941,2700,1530,2,8,5,1,0,1,0,No
234,3738,1694,1148,1.5,6,3,1,0,1,0,No
298,6594,2640,1469,1.5,5,2,1,1,1,0,No
500,8000,4400,3494,1,12,6,4,0,2,2,No
277.4,6291,2682,1438,1.5,4,1,1,0,1,0,No
203.7,3556,2184,1047,1.5,5,3,1,0,1,0,No
297,7877,1922,966,1,5,2,2,0,1,0,No
250.9,5466,2223,952,1,5,2,1,0,1,0,No
289.8,4240,2848,1347,1,6,3,1,1,1,1,No
290.2,6035,2120,1692,1,6,3,1,1,1,0,No
288.2,4084,2106,1352,2,6,4,1,1,1,1,No
335.7,8968,2432,1794,1,7,3,1,1,1,1,No
389.4,4988,2604,1640,2,8,4,1,1,1,1,No
304.9,4002,2686,1741,2,7,3,1,1,1,0,No
246.3,9282,2065,1122,2,6,3,2,0,1,0,No
343.5,14521,2588,1487,1,7,3,2,0,1,1,No
426.3,9661,2884,1721,1.5,8,3,3,0,1,0,Yes
318.3,4632,2886,1346,1,6,4,1,0,1,0,No
343,7324,2850,1503,1.5,6,4,1,1,1,2,No
366.5,5861,2706,1419,1.5,8,4,2,0,1,0,No
325.7,5113,2386,1056,1,6,2,2,0,1,1,No
281.5,4107,2542,1123,1,6,3,1,0,1,1,No
475.2,8000,3981,2446,2,7,4,1,2,1,1,Some
243.1,3701,2017,1172,2,6,3,1,1,1,0,Some
317.3,6651,2252,1492,2,6,3,2,0,1,1,Some
201.8,5979,1308,853,1,5,1,1,0,1,0,Some
434.6,9689,3576,2685,1,10,6,2,2,2,0,Some
195.1,2800,2606,1220,1.5,6,2,1,1,1,1,No
217.3,3900,2499,1081,1,6,2,1,0,1,0,No
326,4283,2810,1628,2,7,4,2,0,1,1,Some
296.9,3644,2386,1325,1.5,6,3,2,0,1,1,No
284.2,4042,2505,1315,1,6,3,2,0,1,1,No
282.2,5753,2722,1216,1,6,3,1,0,1,0,No
457.7,3356,4176,2552,2,8,4,2,1,1,1,Yes
266.7,4591,2396,1064,1,6,3,1,1,1,1,No
327.9,3981,2040,1300,2,7,4,1,1,1,0,No
287.6,4216,2704,1270,1.5,6,3,1,0,1,0,No
282.5,4197,2388,1265,1.5,6,2,1,1,1,0,No
314.9,3382,2629,1439,1.5,6,3,2,0,1,0,Yes
305.3,4431,2479,1334,1.5,6,4,2,0,1,1,No
382.5,9259,3219,1584,1,6,3,2,0,1,1,No
303.6,4364,3250,1528,1.5,6,3,2,0,1,1,No
340.1,8991,2480,1352,2,6,3,1,1,1,0,No
296.5,5956,2936,1596,2,6,3,1,1,1,1,No
330.3,16000,3124,1430,1,7,3,1,1,1,0,No
266.6,2835,2464,1596,2,6,3,1,1,1,1,No
236.9,2990,1516,972,2,5,2,1,1,1,0,No
294.3,4350,2208,1456,2,6,3,1,1,1,1,No
295,4353,3031,1372,1,6,3,1,1,1,0,No
293.7,4368,2940,1383,1,6,3,2,0,1,1,No
490.1,8372,4156,3089,1,8,3,2,1,2,0,No
281.8,4301,2432,1306,1.5,6,3,1,1,1,1,No
238.6,3435,2324,1516,2,7,4,1,0,1,0,No
333.4,6854,2746,1688,2,8,3,1,0,1,1,Yes
322.2,4151,2988,1344,1,7,5,1,1,1,1,Some
304.1,4668,2428,1317,1.5,6,3,2,0,1,1,No
234.2,6765,1829,798,1,5,2,1,0,1,0,No
196.9,3070,1600,1000,2,6,3,1,0,1,0,No
271,2837,2644,1596,2,6,3,1,1,1,1,No
275.9,4858,2191,1060,1,6,2,1,0,1,1,No
554.4,9897,3896,3063,1,9,4,2,1,1,1,Yes
333.7,4483,3402,1505,1,10,4,2,0,1,0,No
299.6,4508,2418,1346,1.5,6,2,1,1,1,1,No
271.5,2896,2464,1596,2,6,3,1,1,1,1,No
307,4306,3076,1433,1,6,3,1,1,1,1,No
286.9,4640,2318,1087,1,7,2,1,1,1,0,Yes
283.8,4238,2340,1306,1.5,5,2,2,0,1,1,No
295.7,4746,2512,1305,1.5,6,2,1,1,1,1,No
217.3,3461,2331,1042,1,6,4,1,0,1,1,No
283.4,3926,2960,1344,1,6,3,1,1,1,1,No
226.4,4000,2206,962,1,5,2,1,0,1,1,Some
287,4906,2764,1317,1.5,6,3,2,0,1,1,No
480.7,6013,4340,3263,1,9,5,3,0,2,0,No
316.9,12273,2768,1596,2,7,3,1,1,1,1,Yes
263.5,4177,1722,839,1,9,5,1,1,1,1,No
282.7,4163,2432,1123,1,7,3,1,0,1,1,No
182.2,1821,2452,1162,1,6,3,1,0,1,0,No
255,4244,2340,1131,1,5,2,1,0,1,1,No
273.5,3717,2564,1162,1,5,2,1,1,1,1,No
283.6,4980,2400,1317,1.5,6,2,1,1,1,1,No
383,8000,3975,3011,1,9,4,2,1,1,2,No
308,4174,3568,1872,1.5,6,3,1,1,1,1,No
361.1,4823,2816,1628,2,7,3,2,0,1,0,Some
229.1,2900,2183,1119,1.5,7,3,1,0,1,0,No
398.2,5954,3694,2944,1,9,2,2,0,2,0,Some
349.4,6065,2402,1568,2,8,4,1,1,1,1,No
313.6,4342,2496,1265,1.5,6,3,1,1,1,1,No
352.9,7640,3468,1940,2,8,4,1,1,1,1,No
192.4,4237,2667,1205,1,6,2,1,0,1,0,No
286.6,5200,1716,1056,2,7,3,1,1,1,1,No
270.7,4165,2384,1306,1.5,6,3,1,0,1,1,No
335.4,7297,2913,1469,1.5,6,3,1,1,1,1,No
253.6,3015,2168,1248,2,7,4,1,0,1,0,No
346.7,3502,2523,1632,2,8,3,1,1,1,0,No
335.5,4111,2474,1306,1.5,9,3,3,0,2,1,No
291.2,6048,3336,1421,1,7,4,2,0,1,1,No
192.5,4500,1848,890,1,6,3,1,0,1,0,No
204.7,1218,1965,971,1.5,6,3,1,0,1,0,No
397.4,5625,2512,1578,2,6,3,2,1,1,0,No
251.6,4507,1616,788,1,4,2,1,0,1,1,No
315.5,4442,3579,1642,1,8,3,2,0,1,0,No
328.9,9834,2598,1414,1.5,6,3,1,1,1,0,No
239.4,4800,1845,1137,1.5,8,4,1,0,1,0,Some
223.1,6180,1648,898,1.5,4,1,1,0,1,0,Some
291.3,3931,2593,1403,1.5,6,2,1,0,1,1,No
223.02,4500,2129,1254,2,6,3,1,0,1,0,No
424,12870,5053,2193,1,7,3,1,2,1,2,No
348.9,2496,2511,1632,2,7,4,2,1,1,0,No
225.8,6145,1472,736,1,3,1,1,0,1,0,Yes
530.5,4565,4088,2594,2,9,6,2,1,1,0,Yes
273.3,5076,2424,1454,2,7,3,1,0,1,0,No
304.2,7306,2040,1387,1.5,6,3,1,1,1,0,No
380.2,3944,3365,1691,1.5,8,4,1,1,1,0,Yes
262.6,4831,2484,1142,1,5,3,1,0,1,0,No
632.89,2415,6001,4392,2,10,5,2,1,2,0,Yes
545.1,9227,3510,3013,1,6,3,2,1,1,0,No
278.6,4655,3048,1327,1,8,3,1,0,1,0,No
473.2,6058,3174,2018,2,7,4,2,1,1,0,No
356.4,6253,2748,1991,1,6,3,1,0,1,1,No
478.8,6004,3217,2021,2,8,4,2,1,1,0,No
318.6,10500,2693,2284,1,6,4,2,0,1,0,No
478.6,6006,3129,2021,2,7,4,2,1,1,1,No
344.6,10615,2328,1312,2,7,2,1,1,1,1,No
280.4,3207,2622,1379,2,7,3,1,1,1,0,No
259.6,4500,3001,1414,1.5,6,2,1,1,1,1,No
316.1,4730,3243,1659,1.5,6,3,1,1,1,1,No
370.1,10546,3287,1749,1.5,7,3,1,1,1,0,No
379.8,23770,2938,2585,1,7,3,1,1,1,2,No
215.5,2670,1912,1128,2,6,3,1,0,1,0,No
239.2,5086,1910,1070,1.5,6,2,1,0,1,0,No
313.1,4993,2112,1353,2,6,3,1,0,1,1,No
336.2,4935,2028,1352,2,6,3,2,0,1,1,No
198.7,3600,1896,898,1.5,5,2,1,0,1,0,No
336.3,4259,2662,1634,2,6,3,1,1,1,0,Some
245.5,4500,2054,1444,2,7,3,1,0,1,0,No
333.1,11400,3188,1958,2,8,3,2,0,1,0,No
354.2,9945,2496,1414,1.5,6,3,1,1,1,1,No
309.6,4993,2199,1401,2,6,3,1,0,1,1,No
434.8,8951,3431,2655,1,8,3,2,0,1,2,No
546.5,7000,5884,3374,2,9,4,2,1,1,1,No
314.7,3450,2404,1484,2,7,3,1,1,1,0,No
264.7,4860,2360,1000,1,5,3,1,0,1,1,No
380.8,10337,3340,1352,1,6,3,1,0,1,1,No
253.4,2484,2508,1326,2,6,3,1,0,1,0,No
285.9,3354,2304,1306,1.5,6,3,2,0,1,1,No
302.3,4513,2276,1056,1,5,3,2,0,1,1,Yes
294.2,5413,1968,1320,2,6,3,1,1,1,1,No
402.3,6763,3688,2192,2,7,3,2,1,1,1,No
345.9,4566,3686,1829,1.5,8,4,1,1,1,1,No
303.5,2088,2192,1400,2,5,3,1,1,1,1,No
284.8,2853,1752,1176,2,6,3,1,1,1,0,No
305.2,6396,2635,1201,1,5,2,1,0,1,1,No
313.1,7000,3728,2094,1.5,8,4,2,0,1,1,No
316.7,5529,2692,1632,2,6,3,1,0,1,1,No
212.2,4437,1053,893,1,4,1,1,0,1,0,No
318.5,5295,2304,1488,2,7,3,1,1,1,1,No
360.1,4993,2742,1778,1,8,4,2,0,1,0,No
305.6,7159,2572,1950,1,8,4,1,1,1,0,No
305.9,3979,2237,1390,2,7,4,1,1,1,2,No
316,4574,4456,2044,1,8,4,1,1,1,0,No
291.9,4538,2190,1344,1.5,7,3,1,1,1,1,No
363.8,5325,1955,1311,2,7,3,1,1,1,1,No
232.9,3448,2132,1026,1,5,2,1,0,1,0,No
339.7,4993,2760,1800,2,8,4,1,1,1,0,No
335.4,10174,2910,1530,1.5,7,3,1,1,1,0,No
353.1,6664,2322,1485,2,6,3,1,1,1,0,No
304.5,4520,2105,1352,2,6,3,1,1,1,1,No
308.2,5229,2125,1368,2,6,3,1,1,1,1,No
248.4,3849,2360,1100,1,4,1,1,0,1,1,No
329.2,5004,3216,1692,1.5,8,4,2,0,1,0,No
349.7,4993,2510,1470,2,7,4,1,1,1,2,No
265.3,9421,2208,1104,1,6,3,1,1,1,0,No
441.7,6490,3592,1888,1.5,7,3,2,0,1,1,Yes
337.7,4976,2610,1590,2,9,4,1,1,1,2,No
223.2,3526,1654,1067,2,7,3,1,0,1,0,No
259.6,4462,2000,980,1,5,2,1,1,1,1,No
329.1,5458,1776,1200,2,6,3,1,1,1,2,No
294.5,3801,2544,1354,1.5,6,3,2,0,1,0,Yes
377.3,4861,3836,2107,2,6,3,2,0,1,1,Some
371,5995,2600,1674,2,7,4,1,2,1,1,No
362,8924,2655,2311,1,7,3,1,1,1,0,No
330,5763,3046,1616,2,7,3,1,1,1,0,No
313,6066,2371,1306,1.5,6,3,1,1,1,1,No
274.7,1999,1968,1296,2,7,3,1,1,1,1,No
337.7,5787,1992,1676,2,9,3,1,1,1,1,No
277.8,3936,3155,1635,1.5,8,4,1,1,1,0,No
249.2,4100,2454,1092,1,5,2,1,1,1,1,No
249.3,5248,2064,988,1,5,2,1,0,1,1,No
305.3,3645,2576,1354,1.5,8,2,2,0,1,1,No
348.5,4239,3060,1912,2,8,4,2,0,1,0,Some
320.8,5472,2296,1416,2,7,3,1,0,1,0,No
410.9,12305,2891,1566,1.5,6,2,2,0,1,0,No
327,6122,1896,1272,2,6,3,1,1,1,2,No
378,6645,2248,1456,2,8,3,2,1,1,1,No
352.2,5680,2640,1680,2,7,4,2,2,1,1,No
300.7,5832,2328,1306,1.5,6,3,1,0,1,1,No
227.6,3577,2967,1565,1.5,7,4,1,0,1,0,No
292.9,4287,2616,1536,2,6,3,1,0,1,0,Some
313.2,3724,2796,1576,1.5,6,3,1,1,1,1,No
363.1,5478,2601,1674,2,7,4,2,2,1,1,No
373.2,5400,2432,1306,1.5,6,4,2,0,1,1,No
383.8,13100,3282,1398,1,8,5,3,0,1,0,No
309.6,8055,2184,1351,1,5,2,1,0,1,1,No
350.2,4212,2664,1584,2,6,4,2,0,1,0,Yes
310.3,4600,2204,1360,2,6,3,1,0,1,0,No
284.9,4736,2032,1360,2,6,3,1,1,1,1,No
315.2,4728,2695,1548,1.5,7,3,1,1,1,1,Some
385.2,5478,2946,1918,2,9,4,2,2,1,1,No
431.1,4945,3898,2302,2,7,3,2,1,1,0,Yes
311.6,5031,2304,1306,1.5,5,2,2,0,1,0,No
384.2,8600,4459,1848,1,7,4,2,0,1,1,No
356,11962,1386,1351,1,6,3,1,1,1,1,No
294.5,4615,2304,1306,1.5,6,3,1,1,1,1,No
383.3,5478,3184,1930,2,8,4,2,2,1,1,No
306.3,6710,2232,1044,1,6,2,1,0,1,1,No
349.4,5049,2504,1506,1.5,6,3,1,0,1,1,No
272.3,4932,2304,1306,1.5,6,3,1,1,1,1,No
242.8,4108,2636,1254,1,7,3,1,0,1,1,No
333.6,8931,2367,1306,1.5,6,3,1,1,1,0,No
371.2,5563,2686,1736,2,6,4,2,1,1,1,No
299.4,4653,2304,1306,1.5,6,4,1,1,1,1,No
309.7,6398,2900,1266,1,6,3,1,0,1,1,No
371.5,11754,3045,1722,1.5,6,4,2,0,1,1,No
498.8,8449,6464,4658,1,9,4,2,1,1,2,No
310.6,4989,2528,1306,1.5,6,3,2,0,1,1,No
308.8,4691,2304,1306,1.5,6,4,1,1,1,0,No
287.8,3296,2634,1407,1.5,6,3,1,1,1,0,No
337.6,8749,2400,1360,1.5,6,3,2,0,1,1,No
333.5,5226,2128,1372,2,7,3,1,1,1,1,No
300.6,5043,2336,1306,1.5,6,3,2,0,1,1,No
327.9,3447,2096,1400,2,7,3,1,0,1,0,Some
316.7,5229,2608,1434,1.5,6,3,2,0,1,1,Some
318.1,4729,2304,1306,1.5,6,3,2,0,1,1,No
337.6,5022,2824,1599,1.5,7,3,1,1,1,1,No
321.5,5616,2664,1346,1.5,7,3,1,0,1,0,Yes
267.2,4998,2724,1326,1.5,8,3,1,1,1,0,No
302.9,4767,2460,1306,1.5,6,3,1,1,1,1,No
242,6750,1571,754,1,5,2,1,0,1,1,No
507.1,10369,4519,2908,2,9,5,4,0,1,2,Yes
358.9,7554,3271,1591,1.5,7,3,2,0,1,1,No
330.2,7092,2778,1270,1,7,3,1,0,1,1,No
290,5304,2576,1288,1,5,3,1,1,1,1,No
322.8,6494,2674,1671,1,5,3,1,0,1,1,No
278.6,5980,2576,1165,1,6,3,2,0,1,1,No
309.8,10925,1645,1255,1,4,2,1,0,1,0,No
325.6,4351,3314,1330,1,6,3,1,1,1,0,Some
318.2,5212,2544,1306,1.5,6,3,1,1,1,1,No
300.9,7493,2232,1056,1,5,2,1,0,1,0,No
271.8,3480,2208,1320,2,4,3,1,0,1,0,No
263,3642,1896,1310,1,5,3,1,0,1,0,No
488.2,11845,3932,2017,1.5,8,4,1,2,1,1,Some
338.7,7974,1985,1347,1,7,4,2,0,1,0,No
317.3,5395,2794,1671,1,5,2,1,0,1,1,No
351.4,10690,3539,1625,1,6,3,1,0,1,1,No
306.9,7540,2029,996,1,5,2,1,0,1,1,No
424.5,8021,2624,1434,1.5,7,4,1,1,1,1,No
308.5,5382,2576,1387,1.5,6,2,1,1,1,1,No
343.4,7366,2202,1711,1,8,4,3,0,2,0,No
374.8,11425,3130,1180,1,6,2,1,1,1,2,Some
258.8,4063,2168,1056,1,5,2,1,0,1,0,No
297,3611,2307,1256,2,6,3,1,1,1,0,No
